,ID,worst_perf_1,worst_perf_3,worst_perf_6,worst_perf_12,worst_perf_gen
7174,5021270,0,0,0,0,0
7175,5021271,-1,-1,-1,-1,0
7176,5021272,-1,-1,-1,-1,0
7177,5021273,-1,-1,-1,-1,0
7178,5021274,-1,-1,-1,-1,0
7179,5021276,-1,-1,-1,-1,0
7180,5021277,-1,-1,-1,-1,0
7181,5021278,0,0,0,0,0
7182,5021279,0,0,0,0,0
7183,5021280,-1,-1,-1,-1,0
7184,5021281,-1,-1,-1,-1,0
7185,5021283,-1,-1,-1,-1,0
7186,5021284,-1,-1,-1,-1,0
7187,5021287,0,0,0,0,0
7188,5021288,0,0,0,0,0
7189,5021291,0,0,0,0,0
7190,5021292,-1,0,0,0,0
7191,5021293,-1,-1,-1,0,0
7192,5021294,-1,-1,-1,-1,0
7193,5021295,-1,-1,-1,-1,0
7194,5021296,0,0,0,0,0
7195,5021302,-1,-1,-1,0,0
7196,5021303,5,5,5,5,5
7197,5021307,-1,-1,-1,-1,-1
7198,5021308,0,0,0,0,0
7199,5021309,0,0,0,0,0
7200,5021310,-1,-1,-1,-1,5
7201,5021314,-1,-1,-1,-1,5
7202,5021315,-1,-1,-1,-1,-1
7203,5021317,0,0,0,0,0
7204,5021319,0,0,1,1,1
7205,5021320,0,0,0,0,0
7206,5021322,0,0,0,0,0
7207,5021323,-1,-1,-1,-1,-1
7208,5021324,-1,-1,-1,-1,0
7209,5021328,-1,-1,-1,-1,0
7210,5021329,-1,-1,-1,-1,0
7211,5021330,-1,-1,-1,-1,0
7212,5021331,0,0,0,0,0
7213,5021332,0,0,0,0,0
7214,5021334,-1,-1,-1,-1,0
7215,5021335,0,0,0,0,0
7216,5021336,0,0,0,0,0
7217,5021337,0,0,0,0,0
7218,5021338,-1,-1,-1,-1,0
7219,5021339,-1,-1,-1,-1,0
7220,5021340,-1,-1,-1,-1,0
7221,5021341,-1,-1,-1,-1,0
7222,5021342,0,0,0,0,0
7223,5021343,-1,-1,-1,-1,0
7224,5021344,0,0,0,0,0
7225,5021346,1,1,1,1,1
7226,5021347,-1,-1,-1,-1,0
7227,5021348,0,0,0,0,0
7228,5021349,0,0,0,0,0
7229,5021350,0,0,0,0,0
7230,5021353,-1,-1,-1,-1,1
7231,5021354,0,0,0,0,0
7232,5021355,-1,-1,-1,-1,0
7233,5021358,0,0,0,0,0
7234,5021359,0,0,0,0,0
7235,5021360,-1,-1,-1,-1,1
7236,5021361,-1,0,0,0,0
7237,5021362,0,0,1,1,1
7238,5021365,-1,-1,-1,0,0
7239,5021366,-1,-1,-1,-1,0
7240,5021367,-1,-1,-1,-1,0
7241,5021368,-1,-1,-1,-1,0
7242,5021370,-1,-1,-1,-1,0
7243,5021371,0,1,1,1,1
7244,5021372,-1,-1,-1,-1,0
7245,5021373,-1,-1,-1,-1,0
7246,5021375,0,0,0,0,0
7247,5021376,-1,-1,-1,2,2
7248,5021377,-1,-1,-1,0,0
7249,5021378,-1,-1,0,0,0
7250,5021379,0,0,0,0,0
7251,5021380,-1,0,0,0,0
7252,5021381,-1,-1,-1,-1,0
7253,5021382,-1,-1,-1,-1,0
7254,5021383,0,0,0,0,2
7255,5021384,-1,-1,-1,-1,1
7256,5021385,-1,-1,-1,-1,0
7257,5021386,0,0,0,0,2
7258,5021387,-1,-1,-1,-1,0
7259,5021388,-1,-1,-1,-1,-1
7260,5021389,0,0,0,0,2
7261,5021390,0,0,0,0,0
7262,5021393,-1,-1,0,0,0
7263,5021394,0,0,0,0,1
7264,5021397,0,0,0,0,0
7265,5021398,-1,-1,-1,-1,0
7266,5021399,-1,-1,-1,-1,0
7267,5021402,-1,-1,-1,-1,0
7268,5021403,-1,-1,-1,0,2
7269,5021404,0,0,0,0,0
7270,5021405,-1,-1,-1,-1,0
7271,5021406,-1,-1,-1,-1,0
7272,5021410,-1,-1,-1,-1,0
7273,5021413,-1,-1,-1,-1,0
7274,5021414,0,0,0,0,0
7275,5021416,-1,-1,-1,-1,0
7276,5021419,-1,-1,-1,-1,0
7277,5021420,-1,-1,-1,-1,0
7278,5021421,-1,-1,-1,-1,0
7279,5021423,0,0,0,0,0
7280,5021425,-1,-1,0,0,0
7281,5021429,-1,-1,-1,-1,0
7282,5021430,5,5,5,5,5
7283,5021431,5,5,5,5,5
7284,5021434,-1,-1,-1,-1,0
7285,5021435,-1,-1,-1,-1,0
7286,5021436,0,0,0,0,0
7287,5021437,0,0,0,0,0
7288,5021438,0,0,0,0,0
7289,5021439,0,0,0,0,0
7290,5021440,0,0,0,0,0
7291,5021441,0,0,0,0,0
7292,5021442,0,0,0,0,0
7293,5021443,0,0,0,0,0
7294,5021444,0,0,0,1,1
7295,5021445,-1,-1,-1,-1,0
7296,5021446,0,0,0,0,0
7297,5021448,0,0,0,0,0
7298,5021450,0,0,0,0,0
7299,5021451,0,0,0,0,0
7300,5021452,0,0,0,0,0
7301,5021453,0,0,0,0,1
7302,5021454,0,0,0,0,0
7303,5021455,-1,-1,-1,0,0
7304,5021456,0,0,0,0,0
7305,5021457,-1,-1,-1,0,0
7306,5021458,0,0,0,0,0
7307,5021459,0,0,0,0,0
7308,5021460,-1,-1,-1,0,0
7309,5021461,0,0,0,0,0
7310,5021462,0,0,0,0,0
7311,5021463,-1,-1,-1,0,0
7312,5021464,0,0,0,0,0
7313,5021465,0,0,0,0,0
7314,5021466,-1,0,0,0,0
7315,5021467,0,0,0,0,0
7316,5021468,0,0,0,0,0
7317,5021471,0,0,0,0,0
7318,5021474,-1,-1,1,1,1
7319,5021475,0,0,0,0,1
7320,5021476,0,0,0,0,0
7321,5021477,0,0,0,0,0
7322,5021478,-1,-1,-1,-1,0
7323,5021479,0,0,0,0,0
7324,5021480,-1,-1,-1,-1,0
7325,5021481,-1,-1,-1,-1,0
7326,5021482,-1,-1,-1,1,1
7327,5021483,-1,-1,-1,-1,0
7328,5021484,-1,-1,-1,-1,0
7329,5021485,-1,-1,-1,-1,0
7330,5021486,1,1,1,1,1
7331,5021487,-1,0,0,0,0
7332,5021488,-1,-1,-1,0,0
7333,5021489,-1,-1,0,0,0
7334,5021490,0,0,0,0,0
7335,5021491,-1,-1,-1,-1,0
7336,5021493,-1,1,1,1,1
7337,5021494,-1,-1,-1,-1,0
7338,5021496,0,0,0,0,0
7339,5021497,0,0,0,0,0
7340,5021498,0,0,0,0,0
7341,5021499,0,0,0,0,0
7342,5021500,-1,-1,-1,0,0
7343,5021502,-1,-1,-1,-1,0
7344,5021504,-1,-1,0,0,0
7345,5021506,0,0,0,0,0
7346,5021507,-1,-1,-1,-1,0
7347,5021509,0,0,0,0,0
7348,5021510,-1,-1,-1,0,0
7349,5021513,-1,-1,-1,-1,0
7350,5021514,0,0,0,0,0
7351,5021516,-1,-1,-1,0,0
7352,5021519,-1,-1,-1,-1,0
7353,5021522,-1,-1,-1,-1,0
7354,5021525,-1,-1,-1,-1,0
7355,5021527,0,0,0,0,0
7356,5021528,-1,-1,-1,-1,0
7357,5021529,-1,-1,-1,-1,0
7358,5021530,0,0,0,0,0
7359,5021533,0,0,0,0,0
7360,5021534,-1,-1,-1,-1,0
7361,5021535,-1,-1,-1,-1,0
7362,5021536,-1,-1,-1,-1,0
7363,5021537,-1,-1,0,0,0
7364,5021538,0,0,0,0,0
7365,5021539,-1,-1,-1,-1,-1
7366,5021540,0,0,0,0,0
7367,5021541,0,0,0,0,0
7368,5021542,-1,-1,-1,-1,0
7369,5021543,0,0,0,0,0
7370,5021544,-1,-1,-1,-1,0
7371,5021545,-1,-1,-1,-1,0
7372,5021546,-1,-1,-1,-1,0
7373,5021547,-1,-1,-1,-1,0
7374,5021548,-1,-1,-1,0,0
7375,5021549,0,0,0,0,0
7376,5021550,-1,-1,-1,-1,0
7377,5021551,0,0,0,0,0
7378,5021552,1,1,1,1,1
7379,5021553,0,0,0,0,0
7380,5021554,-1,-1,-1,-1,0
7381,5021555,0,0,0,0,0
7382,5021558,0,0,0,0,0
7383,5021559,0,0,0,0,0
7384,5021564,0,0,0,0,0
7385,5021566,0,0,1,1,1
7386,5021568,0,0,0,0,0
7387,5021569,0,1,1,1,1
7388,5021570,0,0,0,0,0
7389,5021571,0,0,0,0,0
7390,5021572,-1,-1,-1,-1,0
7391,5021573,-1,-1,-1,-1,0
7392,5021574,-1,-1,-1,-1,0
7393,5021575,-1,-1,-1,-1,0
7394,5021576,-1,-1,-1,-1,0
7395,5021577,-1,-1,-1,-1,0
7396,5021578,-1,-1,-1,0,0
7397,5021579,-1,-1,-1,0,0
7398,5021580,-1,-1,0,0,0
7399,5021581,-1,-1,-1,-1,0
7400,5021582,0,0,0,0,0
7401,5021583,0,0,0,0,0
7402,5021584,-1,-1,-1,-1,0
7403,5021585,0,0,0,0,0
7404,5021586,0,0,0,0,0
7405,5021587,0,0,0,0,0
7406,5021588,0,0,0,0,0
7407,5021590,0,0,0,0,0
7408,5021591,-1,-1,-1,-1,0
7409,5021594,0,0,0,0,0
7410,5021595,0,0,0,0,0
7411,5021597,0,0,0,0,0
7412,5021600,0,0,0,0,0
7413,5021601,0,0,0,0,0
7414,5021602,0,0,0,0,0
7415,5021603,0,0,0,0,0
7416,5021604,0,0,0,0,0
7417,5021605,0,0,0,0,0
7418,5021606,0,0,0,0,0
7419,5021607,-1,-1,-1,-1,0
7420,5021608,1,1,1,1,1
7421,5021609,-1,-1,-1,-1,1
7422,5021610,0,0,0,0,0
7423,5021611,0,0,0,0,0
7424,5021612,0,0,0,0,0
7425,5021613,0,0,0,0,0
7426,5021614,-1,-1,-1,-1,0
7427,5021616,-1,-1,-1,-1,0
7428,5021617,0,0,0,0,0
7429,5021620,-1,-1,-1,-1,0
7430,5021622,-1,-1,0,0,0
7431,5021623,-1,-1,-1,0,0
7432,5021624,-1,-1,-1,-1,0
7433,5021627,-1,-1,-1,-1,2
7434,5021628,-1,-1,-1,-1,2
7435,5021630,-1,-1,-1,-1,0
7436,5021633,-1,-1,0,0,0
7437,5021634,0,0,0,0,0
7438,5021637,0,0,0,0,0
7439,5021639,0,0,0,0,1
7440,5021640,0,0,1,1,1
7441,5021641,0,0,0,1,1
7442,5021642,-1,0,0,0,0
7443,5021643,-1,-1,0,1,1
7444,5021644,-1,-1,0,0,0
7445,5021645,0,0,0,0,0
7446,5021646,1,1,1,1,1
7447,5021647,0,0,0,0,0
7448,5021648,1,1,1,1,1
7449,5021649,0,0,0,0,0
7450,5021650,-1,-1,-1,0,0
7451,5021651,0,0,0,0,0
7452,5021652,-1,-1,-1,-1,0
7453,5021653,0,0,0,0,1
7454,5021655,0,0,0,0,1
7455,5021657,0,0,0,0,0
7456,5021662,-1,-1,0,0,0
7457,5021663,0,0,0,0,0
7458,5021664,0,0,0,0,0
7459,5021665,0,0,0,0,0
7460,5021668,-1,-1,-1,-1,0
7461,5021670,-1,-1,-1,-1,0
7462,5021671,0,0,0,0,0
7463,5021673,0,0,0,0,0
7464,5021674,-1,-1,-1,-1,0
7465,5021675,-1,-1,-1,-1,0
7466,5021676,0,0,0,0,0
7467,5021679,0,0,0,0,0
7468,5021680,-1,-1,-1,-1,1
7469,5021682,-1,-1,-1,-1,1
7470,5021683,-1,-1,-1,-1,1
7471,5021684,-1,-1,-1,-1,1
7472,5021688,-1,-1,-1,-1,0
7473,5021691,-1,-1,-1,-1,-1
7474,5021693,0,0,0,0,0
7475,5021695,-1,-1,-1,-1,0
7476,5021696,0,0,0,0,0
7477,5021697,0,0,0,0,0
7478,5021698,0,0,0,0,0
7479,5021699,0,0,0,0,0
7480,5021700,0,0,0,0,0
7481,5021701,0,0,0,0,0
7482,5021702,0,0,0,0,0
7483,5021703,0,0,0,0,1
7484,5021704,0,0,0,0,1
7485,5021706,0,0,0,0,1
7486,5021707,0,0,0,0,1
7487,5021709,0,0,0,0,1
7488,5021710,-1,-1,-1,-1,0
7489,5021712,0,0,0,0,0
7490,5021713,0,0,0,0,0
7491,5021716,0,0,0,0,0
7492,5021717,-1,-1,-1,-1,1
7493,5021718,0,0,0,0,0
7494,5021719,0,0,0,0,0
7495,5021720,0,0,0,0,0
7496,5021722,-1,-1,-1,-1,0
7497,5021724,0,0,0,0,0
7498,5021725,-1,-1,-1,-1,0
7499,5021726,0,0,0,0,0
7500,5021727,0,0,1,1,1
7501,5021730,-1,-1,-1,-1,0
7502,5021732,0,0,0,0,0
7503,5021733,-1,-1,0,0,0
7504,5021734,0,0,0,0,0
7505,5021735,0,0,0,0,0
7506,5021737,0,0,0,0,0
7507,5021738,0,0,0,0,0
7508,5021740,-1,-1,-1,-1,0
7509,5021741,0,0,0,0,0
7510,5021742,0,0,0,0,0
7511,5021744,0,0,0,0,0
7512,5021745,0,0,0,0,0
7513,5021746,0,0,0,1,1
7514,5021747,0,0,0,0,0
7515,5021748,0,0,0,0,0
7516,5021749,0,0,0,0,0
7517,5021750,0,0,0,0,0
7518,5021752,0,0,0,0,0
7519,5021753,0,0,0,0,0
7520,5021754,0,0,0,0,0
7521,5021761,0,0,0,0,0
7522,5021762,0,0,0,0,0
7523,5021763,0,0,0,0,0
7524,5021764,0,0,0,0,0
7525,5021765,0,0,0,0,0
7526,5021766,0,0,0,0,0
7527,5021767,0,0,0,0,0
7528,5021768,0,0,0,0,0
7529,5021769,-1,-1,-1,0,0
7530,5021772,-1,-1,-1,-1,0
7531,5021774,-1,-1,-1,-1,0
7532,5021775,-1,-1,0,0,0
7533,5021776,-1,-1,-1,0,0
7534,5021777,-1,-1,-1,-1,0
7535,5021778,0,0,0,0,0
7536,5021779,0,0,0,0,0
7537,5021781,-1,-1,-1,0,0
7538,5021782,-1,-1,-1,-1,0
7539,5021783,-1,-1,-1,-1,0
7540,5021788,0,0,0,0,0
7541,5021789,0,0,0,0,0
7542,5021790,0,0,0,0,0
7543,5021791,0,0,0,0,0
7544,5021792,0,0,0,0,0
7545,5021793,-1,-1,-1,-1,0
7546,5021794,-1,-1,-1,-1,0
7547,5021795,-1,-1,-1,-1,-1
7548,5021796,-1,-1,-1,-1,0
7549,5021797,-1,-1,-1,-1,-1
7550,5021798,0,0,0,0,0
7551,5021799,-1,-1,-1,-1,0
7552,5021800,0,0,0,0,0
7553,5021801,0,0,0,0,0
7554,5021802,1,1,2,2,2
7555,5021808,0,0,0,0,0
7556,5021809,0,0,0,0,0
7557,5021810,-1,-1,-1,-1,0
7558,5021814,-1,-1,-1,-1,0
7559,5021815,0,0,0,0,0
7560,5021816,0,0,0,0,0
7561,5021817,-1,-1,-1,-1,0
7562,5021819,0,0,0,0,0
7563,5021822,0,0,0,0,0
7564,5021826,-1,-1,-1,-1,-1
7565,5021827,-1,-1,-1,-1,0
7566,5021828,-1,-1,-1,-1,0
7567,5021829,-1,-1,-1,-1,0
7568,5021830,-1,-1,0,0,0
7569,5021831,-1,-1,-1,-1,0
7570,5021835,0,0,0,0,0
7571,5021837,0,0,0,0,0
7572,5021838,-1,-1,-1,-1,0
7573,5021839,-1,-1,-1,-1,0
7574,5021840,-1,-1,-1,-1,0
7575,5021841,-1,-1,0,0,0
7576,5021842,-1,-1,-1,0,0
7577,5021843,-1,-1,-1,-1,0
7578,5021844,-1,-1,-1,-1,0
7579,5021845,0,0,0,0,0
7580,5021846,-1,-1,-1,0,0
7581,5021847,0,0,0,0,0
7582,5021848,-1,0,0,0,0
7583,5021849,1,1,1,1,1
7584,5021850,-1,-1,-1,-1,0
7585,5021851,-1,-1,-1,-1,0
7586,5021853,0,0,0,0,0
7587,5021854,0,1,1,1,1
7588,5021855,-1,-1,-1,-1,0
7589,5021856,-1,-1,0,0,0
7590,5021857,-1,-1,-1,-1,0
7591,5021858,-1,-1,-1,-1,0
7592,5021861,-1,-1,-1,-1,0
7593,5021862,0,0,0,0,1
7594,5021863,-1,-1,-1,-1,0
7595,5021865,-1,-1,-1,-1,0
7596,5021866,0,0,0,0,0
7597,5021868,-1,-1,-1,-1,-1
7598,5021869,-1,-1,-1,-1,0
7599,5021870,-1,-1,-1,-1,0
7600,5021871,-1,-1,-1,-1,0
7601,5021872,0,0,0,0,0
7602,5021873,0,0,0,0,0
7603,5021874,-1,-1,-1,1,1
7604,5021876,0,0,0,0,0
7605,5021877,-1,-1,-1,-1,0
7606,5021878,-1,-1,-1,0,0
7607,5021879,-1,-1,-1,-1,1
7608,5021880,0,0,0,0,0
7609,5021881,-1,-1,-1,-1,1
7610,5021882,0,0,0,0,0
7611,5021883,0,0,0,0,0
7612,5021884,0,0,0,0,0
7613,5021886,-1,-1,-1,-1,0
7614,5021887,0,0,0,0,0
7615,5021888,0,0,0,0,0
7616,5021889,0,0,0,0,0
7617,5021890,0,0,0,0,0
7618,5021891,0,0,0,0,0
7619,5021892,0,0,0,0,0
7620,5021895,-1,-1,-1,-1,-1
7621,5021899,-1,-1,-1,-1,-1
7622,5021900,-1,-1,-1,-1,0
7623,5021901,-1,-1,-1,-1,-1
7624,5021902,-1,-1,-1,-1,-1
7625,5021903,-1,-1,-1,-1,-1
7626,5021904,-1,-1,-1,-1,0
7627,5021905,0,0,0,0,0
7628,5021906,-1,-1,-1,0,0
7629,5021907,-1,-1,-1,0,0
7630,5021908,0,0,0,0,0
7631,5021909,-1,-1,-1,0,0
7632,5021910,-1,-1,-1,-1,0
7633,5021911,-1,-1,-1,-1,0
7634,5021912,-1,-1,-1,-1,0
7635,5021916,0,0,0,0,1
7636,5021917,0,0,1,1,1
7637,5021919,-1,-1,-1,-1,0
7638,5021920,-1,-1,-1,-1,0
7639,5021922,0,0,0,0,0
7640,5021923,-1,-1,-1,-1,1
7641,5021924,0,0,0,0,0
7642,5021926,-1,0,0,0,0
7643,5021928,0,0,0,0,0
7644,5021929,-1,-1,-1,0,0
7645,5021930,-1,-1,-1,-1,0
7646,5021931,-1,-1,-1,-1,-1
7647,5021933,0,0,0,0,0
7648,5021935,-1,-1,-1,-1,-1
7649,5021936,-1,0,0,0,0
7650,5021937,-1,-1,-1,-1,0
7651,5021938,-1,-1,-1,-1,-1
7652,5021939,-1,-1,-1,-1,0
7653,5021940,-1,-1,-1,-1,0
7654,5021942,0,0,0,0,0
7655,5021943,-1,-1,-1,-1,0
7656,5021944,0,0,0,0,0
7657,5021946,0,0,0,0,0
7658,5021947,0,0,0,0,0
7659,5021948,0,0,0,0,0
7660,5021949,0,0,0,0,0
7661,5021950,0,0,0,0,0
7662,5021951,0,0,0,0,0
7663,5021954,-1,-1,-1,-1,0
7664,5021955,0,0,0,0,0
7665,5021956,-1,0,0,0,0
7666,5021960,0,0,0,2,2
7667,5021961,-1,-1,-1,-1,2
7668,5021964,0,0,0,0,0
7669,5021965,-1,-1,-1,-1,0
7670,5021966,-1,-1,-1,-1,0
7671,5021967,-1,-1,-1,-1,0
7672,5021968,0,0,0,0,0
7673,5021969,0,0,0,0,0
7674,5021970,-1,-1,-1,0,0
7675,5021972,0,0,1,1,1
7676,5021973,0,0,0,0,0
7677,5021974,0,0,0,0,0
7678,5021975,0,0,0,0,0
7679,5021976,0,0,0,0,0
7680,5021977,0,0,0,0,0
7681,5021978,0,0,0,0,0
7682,5021980,0,0,0,0,0
7683,5021981,-1,-1,-1,-1,0
7684,5021983,-1,-1,-1,-1,0
7685,5021984,-1,-1,-1,-1,1
7686,5021985,-1,-1,0,0,0
7687,5021986,-1,-1,-1,-1,1
7688,5021988,-1,-1,-1,0,0
7689,5021989,-1,-1,-1,0,0
7690,5021990,-1,-1,-1,0,0
7691,5021991,0,0,0,0,0
7692,5021992,0,0,0,0,0
7693,5021993,0,0,0,0,0
7694,5021994,0,0,0,0,0
7695,5021996,-1,0,0,0,0
7696,5021997,-1,0,0,0,0
7697,5021998,4,4,4,4,4
7698,5021999,0,0,0,0,0
7699,5022000,-1,-1,0,0,0
7700,5022001,-1,0,0,0,0
7701,5022002,-1,-1,0,0,0
7702,5022004,0,0,0,0,0
7703,5022006,-1,-1,-1,-1,-1
7704,5022009,0,0,0,0,0
7705,5022010,0,0,0,0,0
7706,5022011,0,0,0,0,0
7707,5022012,-1,-1,-1,0,0
7708,5022013,0,0,0,0,0
7709,5022014,-1,-1,-1,-1,-1
7710,5022015,0,0,0,0,0
7711,5022016,0,0,0,0,0
7712,5022017,0,0,0,0,0
7713,5022018,0,0,0,0,0
7714,5022019,0,0,0,0,0
7715,5022020,-1,-1,-1,-1,-1
7716,5022021,0,0,0,0,0
7717,5022022,0,0,0,0,0
7718,5022023,0,0,0,0,0
7719,5022024,0,0,0,0,0
7720,5022025,0,0,0,0,0
7721,5022026,-1,-1,-1,-1,-1
7722,5022027,0,0,0,0,0
7723,5022029,0,0,0,0,0
7724,5022030,0,0,0,0,0
7725,5022031,0,0,0,0,0
7726,5022033,-1,-1,-1,-1,0
7727,5022034,0,0,0,0,0
7728,5022038,-1,-1,-1,-1,0
7729,5022039,-1,-1,-1,-1,0
7730,5022040,0,0,0,0,0
7731,5022041,-1,-1,-1,0,0
7732,5022042,-1,-1,-1,-1,0
7733,5022044,-1,-1,-1,-1,3
7734,5022046,-1,-1,-1,-1,0
7735,5022047,-1,-1,-1,-1,0
7736,5022048,-1,-1,0,0,0
7737,5022051,0,0,0,0,0
7738,5022052,0,0,0,0,0
7739,5022053,5,5,5,5,5
7740,5022054,-1,-1,-1,-1,0
7741,5022056,-1,-1,-1,-1,0
7742,5022057,-1,-1,-1,-1,0
7743,5022058,-1,-1,-1,-1,0
7744,5022060,-1,-1,-1,-1,0
7745,5022062,-1,-1,-1,-1,0
7746,5022063,0,0,0,0,0
7747,5022064,-1,-1,-1,-1,0
7748,5022065,-1,-1,-1,-1,0
7749,5022066,1,1,1,1,1
7750,5022068,0,0,0,0,0
7751,5022071,-1,-1,-1,-1,0
7752,5022072,0,0,0,0,0
7753,5022073,0,0,0,0,0
7754,5022074,0,0,0,0,0
7755,5022075,0,0,0,0,0
7756,5022076,0,0,0,0,0
7757,5022077,-1,-1,-1,-1,0
7758,5022078,0,0,0,0,0
7759,5022079,-1,-1,-1,0,0
7760,5022080,-1,-1,-1,-1,0
7761,5022081,-1,-1,0,0,0
7762,5022082,0,0,0,0,0
7763,5022084,0,0,0,0,0
7764,5022085,0,0,0,0,0
7765,5022087,-1,-1,-1,-1,1
7766,5022089,-1,-1,-1,-1,1
7767,5022093,-1,-1,-1,-1,0
7768,5022094,-1,-1,-1,-1,0
7769,5022095,0,0,0,0,0
7770,5022098,-1,-1,-1,-1,0
7771,5022099,-1,-1,-1,0,0
7772,5022100,-1,-1,-1,-1,0
7773,5022101,-1,-1,-1,-1,0
7774,5022102,-1,-1,-1,-1,0
7775,5022103,-1,-1,-1,-1,0
7776,5022105,-1,-1,-1,0,0
7777,5022107,0,0,0,0,0
7778,5022108,0,0,0,0,0
7779,5022109,-1,-1,-1,-1,0
7780,5022111,0,0,0,0,0
7781,5022112,0,0,0,0,0
7782,5022113,0,0,0,0,0
7783,5022116,0,0,0,0,0
7784,5022118,-1,-1,0,0,0
7785,5022119,0,0,0,0,0
7786,5022120,-1,-1,0,0,0
7787,5022123,0,0,0,0,0
7788,5022124,0,0,0,0,0
7789,5022126,-1,-1,-1,-1,0
7790,5022127,-1,-1,-1,-1,0
7791,5022128,-1,-1,-1,-1,0
7792,5022130,-1,-1,-1,-1,0
7793,5022131,-1,-1,-1,-1,0
7794,5022132,1,1,1,1,1
7795,5022133,0,0,0,1,1
7796,5022134,0,0,0,0,0
7797,5022135,-1,-1,-1,-1,0
7798,5022136,-1,-1,-1,-1,0
7799,5022137,0,0,0,0,0
7800,5022138,-1,-1,-1,0,0
7801,5022140,-1,-1,-1,-1,0
7802,5022141,-1,-1,-1,0,0
7803,5022142,-1,-1,-1,-1,0
7804,5022143,0,0,0,0,0
7805,5022144,-1,-1,0,0,0
7806,5022145,-1,-1,-1,0,0
7807,5022146,0,0,0,0,0
7808,5022147,-1,-1,-1,-1,0
7809,5022148,-1,-1,-1,-1,0
7810,5022149,-1,-1,-1,-1,0
7811,5022150,-1,-1,-1,-1,0
7812,5022152,-1,0,0,0,0
7813,5022153,-1,-1,0,0,0
7814,5022154,-1,0,0,0,0
7815,5022155,-1,-1,-1,0,0
7816,5022156,-1,-1,-1,-1,0
7817,5022157,-1,-1,0,0,0
7818,5022158,-1,-1,-1,-1,0
7819,5022161,0,0,0,0,0
7820,5022163,0,0,0,0,0
7821,5022164,-1,-1,-1,-1,0
7822,5022168,-1,-1,-1,-1,0
7823,5022172,-1,-1,-1,-1,-1
7824,5022174,-1,-1,-1,-1,-1
7825,5022175,-1,-1,-1,-1,-1
7826,5022176,-1,-1,-1,-1,-1
7827,5022177,0,0,0,0,0
7828,5022178,0,0,0,0,0
7829,5022179,-1,-1,-1,-1,-1
7830,5022180,0,0,0,0,0
7831,5022181,0,0,0,0,0
7832,5022183,-1,0,0,0,0
7833,5022184,0,0,0,0,0
7834,5022185,-1,-1,-1,-1,0
7835,5022186,-1,-1,-1,-1,1
7836,5022187,-1,-1,-1,-1,0
7837,5022188,-1,-1,-1,-1,0
7838,5022189,-1,-1,-1,-1,0
7839,5022190,-1,-1,-1,-1,0
7840,5022192,0,0,0,0,0
7841,5022193,-1,-1,-1,1,1
7842,5022196,0,0,0,0,0
7843,5022197,0,0,0,0,0
7844,5022198,-1,-1,-1,0,0
7845,5022199,-1,-1,-1,-1,0
7846,5022200,-1,-1,-1,-1,1
7847,5022201,-1,-1,-1,-1,0
7848,5022202,-1,-1,-1,-1,0
7849,5022203,0,0,0,0,0
7850,5022204,-1,-1,-1,-1,0
7851,5022206,-1,-1,-1,-1,0
7852,5022207,-1,-1,-1,-1,0
7853,5022208,-1,-1,-1,-1,0
7854,5022210,-1,-1,-1,-1,0
7855,5022211,-1,0,0,0,0
7856,5022212,-1,-1,-1,-1,1
7857,5022213,-1,-1,-1,-1,1
7858,5022216,0,0,0,0,0
7859,5022218,1,1,1,1,1
7860,5022219,0,0,0,0,0
7861,5022220,0,0,0,0,0
7862,5022221,0,0,0,0,0
7863,5022222,0,0,0,0,0
7864,5022223,0,0,0,0,0
7865,5022224,0,0,0,0,0
7866,5022225,0,0,0,0,0
7867,5022226,0,0,0,0,0
7868,5022227,0,0,0,0,0
7869,5022228,0,0,0,0,0
7870,5022229,0,0,0,0,0
7871,5022230,-1,0,0,0,0
7872,5022231,-1,-1,-1,0,0
7873,5022235,-1,-1,-1,-1,0
7874,5022236,-1,-1,-1,-1,0
7875,5022237,-1,-1,-1,-1,0
7876,5022238,-1,-1,-1,-1,0
7877,5022239,-1,-1,-1,-1,0
7878,5022240,-1,-1,0,0,0
7879,5022241,0,0,0,0,0
7880,5022243,-1,-1,-1,-1,0
7881,5022244,0,0,0,0,0
7882,5022246,0,0,0,0,0
7883,5022248,-1,-1,-1,0,0
7884,5022249,0,0,0,0,0
7885,5022250,-1,-1,-1,-1,-1
7886,5022251,0,0,0,0,0
7887,5022252,-1,-1,-1,-1,0
7888,5022253,-1,-1,-1,-1,-1
7889,5022254,0,0,0,0,0
7890,5022255,0,0,0,0,0
7891,5022256,-1,-1,-1,-1,-1
7892,5022261,-1,-1,-1,-1,0
7893,5022262,-1,-1,-1,0,0
7894,5022263,-1,-1,-1,-1,0
7895,5022264,-1,-1,-1,-1,0
7896,5022265,-1,-1,-1,0,0
7897,5022266,-1,-1,-1,-1,0
7898,5022267,0,0,0,0,0
7899,5022268,-1,-1,-1,0,0
7900,5022269,0,0,0,0,0
7901,5022270,0,0,0,0,0
7902,5022271,-1,-1,-1,-1,-1
7903,5022272,-1,0,0,0,0
7904,5022273,-1,-1,-1,-1,0
7905,5022274,-1,-1,-1,-1,0
7906,5022275,-1,-1,-1,-1,0
7907,5022277,-1,-1,-1,-1,0
7908,5022278,-1,-1,-1,-1,0
7909,5022280,-1,-1,-1,-1,0
7910,5022282,-1,-1,-1,-1,1
7911,5022283,-1,-1,-1,0,0
